mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_62431,CC1(C#C)C2OC=NC12,3.83396,1.27198,1.22223,1.0451,75.32,-0.2336,0.0019,0.2355,1050.3857,0.123586,-400.708245,-400.700233,-400.699289,-400.740634,30.466
gdb_127715,Cn1c(c(nn1)C#C)N,3.50993,1.31432,0.96345,5.6757,79.1,-0.2132,0.007,0.2202,1163.2451,0.112445,-412.957021,-412.948292,-412.947348,-412.990296,31.757
gdb_17352,CC1NC1C1NC1C,4.27133,1.21897,1.04601,0.0036,76.44,-0.2347,0.0737,0.3084,1192.6733,0.177213,-345.136283,-345.127462,-345.126518,-345.170236,32.418
gdb_46149,O=C1CCC(OC1)C#C,4.38791,1.01555,0.86686,2.6756,75.15,-0.2376,-0.0265,0.2111,1288.7043,0.1349,-421.808548,-421.800157,-421.799213,-421.841782,31.573
gdb_104391,CC1CCCC1(C)CO,2.11922,1.36423,1.06576,1.3561,87.9,-0.2625,0.0713,0.3338,1296.6889,0.229078,-389.509859,-389.499717,-389.498772,-389.544663,39.266
gdb_64368,CC1(C2(CC2)CCO1)C,2.03838,1.7646,1.35874,1.3746,84.7,-0.2374,0.0812,0.3186,1110.8057,0.205432,-388.293655,-388.284503,-388.283559,-388.326963,36.402
gdb_56300,C(COCC#N)C(=O)N,7.08536,0.52666,0.49474,4.2414,70.86,-0.2601,0.0106,0.2706,2067.775,0.133508,-455.176801,-455.166213,-455.165268,-455.215402,34.626
gdb_58250,CC(O)C(C)C1CC1O,2.58079,1.06828,0.85516,1.4421,81.93,-0.2456,0.0728,0.3184,1439.4613,0.203012,-425.408344,-425.397492,-425.396547,-425.444315,40.357
gdb_100884,CCC(O)C(CC)C#N,2.5536,0.95564,0.82945,3.0154,82.75,-0.2804,0.0277,0.3082,1533.8524,0.192054,-404.378024,-404.366997,-404.366053,-404.414422,39.296
gdb_41828,C1OC2COCCC1O2,2.42245,2.0023,1.51744,1.4335,69.85,-0.2379,0.0754,0.3133,941.415,0.162761,-460.165442,-460.158363,-460.157418,-460.196817,28.274
gdb_102548,CCC(CO)C1(C)CO1,1.83302,1.35441,0.9572,1.5062,81.6,-0.2534,0.0737,0.3271,1370.5864,0.203069,-425.406092,-425.395259,-425.394315,-425.442269,39.56
gdb_99770,CC(C)C(CO)C1CC1,1.86287,1.33935,0.8341,1.726,88.65,-0.2522,0.0849,0.3371,1469.8668,0.227872,-389.477496,-389.466735,-389.465791,-389.513292,40.551
gdb_93817,CC1CCC(C)C(C)=C1,2.19836,1.33928,0.98936,0.2421,95.81,-0.2262,0.0323,0.2585,1364.9204,0.229639,-352.393164,-352.383308,-352.382364,-352.427294,38.424
gdb_99232,CNC(=O)COC(=O)N,3.87717,0.8636,0.85566,1.861,66.41,-0.2479,0.03,0.2779,1422.888,0.134964,-492.354013,-492.343862,-492.342918,-492.391242,34.607
gdb_74680,CC1=CC2N=COC2C1,3.57876,1.35688,1.15508,2.064,77.23,-0.2404,0.0135,0.2539,1098.7173,0.149939,-401.987183,-401.979714,-401.97877,-402.019325,28.827
gdb_124469,CC(C)(c1cnno1)O,3.25949,1.23386,1.11122,4.7218,70.6,-0.2662,-0.0336,0.2326,1135.9403,0.133256,-455.129233,-455.120192,-455.119248,-455.163033,33.257
gdb_48772,O=CC12CC1CC1CN21,3.34801,1.415,1.24183,3.4428,75.79,-0.2408,-0.0216,0.2191,1045.1073,0.148474,-401.922624,-401.915184,-401.91424,-401.954393,29.483
gdb_39260,C1C2CCC3CCC12C3,2.27172,2.08668,1.45975,0.1821,87.8,-0.244,0.0812,0.3253,1015.4873,0.210753,-351.160138,-351.152983,-351.152039,-351.19112,31.237
gdb_71535,CC12OC3C1OC23C#N,2.64244,1.57998,1.42789,3.8698,67.07,-0.2717,-0.0215,0.2502,955.8149,0.098566,-436.581814,-436.574334,-436.57339,-436.613748,28.255
gdb_17164,O=CC12NC3C1NC23,4.39502,1.92565,1.58469,3.7731,62.79,-0.2364,-0.0357,0.2007,789.1503,0.107792,-378.600726,-378.594466,-378.593521,-378.631315,23.769
gdb_121810,CCOCC(C)(O)C#C,3.52559,0.78888,0.74999,2.5836,82.28,-0.256,0.0401,0.296,1629.3294,0.178046,-424.185994,-424.174952,-424.174008,-424.222331,39.988
gdb_964,Cc1c(cco1)N,3.59036,3.37098,1.76228,1.5904,60.29,-0.1862,0.0313,0.2175,694.6533,0.114142,-324.604397,-324.597486,-324.596542,-324.635134,25.193
gdb_30142,CN1CC1C1=CNC=C1,3.75743,1.06738,1.03938,2.9236,82.98,-0.2006,0.0395,0.2401,1236.8368,0.161031,-382.071112,-382.062807,-382.061862,-382.104507,31.813
gdb_2369,CC(O)C1CC1C,4.02098,1.92546,1.48861,1.4171,67.57,-0.2554,0.0773,0.3327,889.0313,0.170086,-310.909942,-310.901388,-310.900444,-310.942581,31.284
gdb_74300,CC1=CC(C)(OC1)C=O,3.02259,1.11958,1.04061,3.4901,79.79,-0.2292,-0.0304,0.1988,1257.6424,0.156199,-423.050867,-423.041283,-423.040339,-423.085543,34.514
gdb_124951,Cc1c(cno1)C(=O)N,2.74629,1.4892,0.97491,2.408,69.41,-0.26,-0.0297,0.2303,1133.9741,0.112653,-453.985799,-453.97734,-453.976396,-454.019558,30.347
gdb_13296,C1CC=C(C1)CC#N,4.78371,1.22058,1.08397,3.978,74.48,-0.2501,0.0057,0.2557,1104.903,0.143654,-326.762547,-326.754873,-326.753929,-326.795211,27.915
gdb_92692,CC1CN=C(N)C(=O)N1,2.99908,1.3657,0.9739,2.1385,75.8,-0.2274,-0.0262,0.2011,1199.4772,0.149779,-435.327627,-435.319098,-435.318154,-435.360444,32.887
gdb_8376,OC1CC11CC(=N)O1,5.21528,1.3616,1.25152,3.6821,63.86,-0.2497,0.0283,0.278,969.4953,0.117889,-399.771133,-399.763766,-399.762822,-399.802739,27.89
gdb_43856,C1CC12CC=CC(=O)O2,2.83333,1.56869,1.15576,4.6837,74.78,-0.2585,-0.0454,0.2131,1064.8494,0.136624,-421.858658,-421.851159,-421.850215,-421.890671,29.404
gdb_27595,c1c(nc(cn1)N)C#N,3.4831,1.29117,0.94239,5.5379,77.06,-0.2463,-0.0751,0.1712,1138.2816,0.091784,-411.854942,-411.847642,-411.846698,-411.886727,27.395
gdb_132277,Cc1cc(nc(=O)o1)F,2.09963,1.78436,0.97039,5.8801,64.41,-0.2678,-0.0701,0.1977,1103.6934,0.087942,-497.922295,-497.914717,-497.913773,-497.954872,27.425
gdb_104648,CCC1(CC(O)C1)C=O,2.15304,1.25169,0.94279,1.4232,79.09,-0.2477,-0.022,0.2256,1329.5951,0.179954,-424.226483,-424.216381,-424.215437,-424.262311,36.714
gdb_55556,NC(=O)NC(=O)C1CO1,3.13347,1.07391,0.8441,5.5352,63.98,-0.251,-0.0177,0.2333,1303.9233,0.112015,-491.11924,-491.110408,-491.109463,-491.153904,31.236
gdb_73251,CC12CCC1CCC=C2,2.32583,1.62465,1.3769,0.2492,90.63,-0.2345,0.0314,0.266,1106.9356,0.208131,-351.172098,-351.163826,-351.162882,-351.204304,33.901
gdb_90627,CC1(C#N)C2C(O)CN12,3.47265,1.18666,1.1026,5.003,73.37,-0.2616,0.017,0.2785,1132.4036,0.135377,-417.964537,-417.955983,-417.955038,-417.997392,32.185
gdb_131106,OC(C#C)C1=NON=C1,3.46932,1.21324,0.92758,2.6371,64.64,-0.288,-0.0505,0.2375,1160.2218,0.087592,-452.652512,-452.644499,-452.643555,-452.686126,28.667
gdb_15537,CC1C=CCC1C#C,3.44438,1.77512,1.3126,0.6034,78.4,-0.2429,0.021,0.2639,960.45,0.153629,-310.650675,-310.642725,-310.641781,-310.682714,30.563
gdb_10408,CCC1(COC1)C#N,2.57667,1.8974,1.36042,2.9771,67.99,-0.2696,0.0198,0.2894,958.8784,0.141898,-363.857771,-363.849517,-363.848573,-363.890665,29.474
gdb_30279,CC1COC2=C1C=CO2,3.09366,1.58554,1.1055,2.0628,73.88,-0.1873,0.034,0.2213,1077.1853,0.137661,-421.844329,-421.836793,-421.835849,-421.876743,28.788
gdb_132401,c1c(nc(nc1O)F)O,2.02122,1.88354,0.97498,1.1239,59.56,-0.2609,-0.0179,0.243,1065.2382,0.079159,-513.9987,-513.992014,-513.991069,-514.029951,25.726
gdb_14099,CC1NC11COC1C,3.29632,1.58674,1.39681,2.0237,71.73,-0.241,0.0682,0.3092,995.4525,0.164518,-365.023229,-365.014799,-365.013855,-365.056014,31.192
gdb_81339,CC1=C(C)C2NC1C2O,2.65307,1.38223,1.13618,2.3526,81.78,-0.2099,0.0185,0.2284,1171.4048,0.171446,-403.115697,-403.107056,-403.106112,-403.148584,33.521
gdb_96385,OC1COCOC11CC1,2.45875,1.67296,1.31377,1.9442,70.63,-0.2482,0.0838,0.332,1033.3944,0.160096,-460.14517,-460.137129,-460.136185,-460.177409,31.719
gdb_50596,O=CC1OCC2CCC12,2.69039,1.53714,1.26619,3.3153,74.35,-0.2391,-0.0221,0.217,1054.8713,0.160403,-423.021291,-423.013429,-423.012485,-423.054172,29.769
gdb_31189,CCc1c(cc[nH]1)C#C,1.92393,1.66817,0.94913,2.7917,88.85,-0.1973,0.0186,0.2159,1247.2905,0.147622,-364.831695,-364.822676,-364.821732,-364.865914,33.823
gdb_649,C1C2CC1OC2,5.60754,4.61367,4.23469,1.6503,52.41,-0.2355,0.0984,0.3339,432.4575,0.122543,-270.407057,-270.402557,-270.401612,-270.434586,18.239
gdb_36623,N#CCOC12CC1CC2,5.18022,0.81764,0.77988,4.4514,77.69,-0.2662,0.0113,0.2774,1466.571,0.147032,-401.914516,-401.905958,-401.905014,-401.948771,31.387
gdb_21541,C(=O)c1c(nn[nH]1)N,3.67907,1.90715,1.25734,2.8172,61.81,-0.2364,-0.0675,0.1688,869.2942,0.085555,-410.850968,-410.844136,-410.843192,-410.882046,24.734
gdb_20529,CC(=O)n1cnnc1,5.04452,1.68033,1.27046,4.6246,59.77,-0.2713,-0.0617,0.2097,883.7574,0.096292,-394.819561,-394.812677,-394.811732,-394.851063,24.364
gdb_123498,c1cnnn2c1cnn2,4.25159,1.78493,1.25715,5.5834,70.09,-0.2606,-0.0978,0.1628,879.0886,0.080711,-427.812573,-427.806945,-427.806001,-427.842572,22.039
gdb_51540,O=COC1CC(C1)C=O,4.62643,0.75749,0.72476,3.593,71.47,-0.2666,-0.0371,0.2294,1529.0668,0.133964,-458.981812,-458.972875,-458.971931,-459.017229,30.908
gdb_107849,COC12CC3C1CN3C2,3.47456,1.43264,1.36284,1.2726,78.01,-0.2133,0.0818,0.2951,1038.5078,0.172752,-403.075486,-403.068029,-403.067085,-403.107396,30.072
gdb_92418,CC1OC2CCC12C=O,2.32964,1.50438,1.23209,1.3623,76.24,-0.2522,-0.0345,0.2177,1104.1359,0.158122,-423.008129,-422.999585,-422.998641,-423.041526,32.017
gdb_84298,OC1C=CC(=O)C11CC1,2.25963,1.90219,1.17955,2.0651,74.99,-0.2433,-0.0533,0.1901,1035.4371,0.136491,-421.846797,-421.8389,-421.837956,-421.879211,30.539
gdb_73343,OC12CCC3C(C13)C2=O,2.54599,1.89872,1.49122,3.0335,71.22,-0.2413,-0.0013,0.24,929.2565,0.137054,-421.829794,-421.822539,-421.821595,-421.861169,29.153
gdb_98055,CCC(=O)C(=O)C(=O)C,3.34999,0.96066,0.84494,1.5699,70.3,-0.2384,-0.0958,0.1426,1422.7631,0.130597,-459.006126,-458.995478,-458.994534,-459.043664,35.284
gdb_97821,OCC#CC1CC2OC12,5.19718,0.68004,0.65154,2.7981,78.27,-0.2439,0.0299,0.2738,1705.2631,0.134596,-421.742815,-421.733884,-421.73294,-421.779201,31.663
gdb_106247,CCC12CC(=O)N1C2C,2.70367,1.25536,1.04129,4.2515,79.73,-0.2398,-0.0054,0.2344,1242.8663,0.169361,-403.144884,-403.135594,-403.13465,-403.179005,34.64
gdb_83645,CC1C2COC2C11CC1,2.36092,1.70716,1.27286,1.7576,82.02,-0.2361,0.0718,0.3079,1087.7379,0.18273,-387.04157,-387.033209,-387.032265,-387.074715,32.638
gdb_24103,c1c[nH]cc1OCC#N,7.24619,0.77444,0.70276,5.9763,73.06,-0.211,0.0094,0.2205,1491.62,0.113516,-416.832792,-416.824665,-416.823721,-416.866339,29.439
gdb_56103,CC(=O)COC(=O)C#N,4.16641,0.7953,0.67419,5.3213,65.22,-0.2745,-0.0753,0.1991,1559.0679,0.097114,-473.864697,-473.855014,-473.85407,-473.902707,31.391
gdb_109197,OCC1=NCC(N1)C#C,3.60458,0.98322,0.91384,3.3744,75.56,-0.2391,0.01,0.2491,1310.3687,0.135982,-417.979913,-417.971062,-417.970118,-418.01394,32.474
gdb_80645,CC1C2CC(O2)C1C=O,2.73143,1.47062,1.17753,3.138,75.01,-0.2426,-0.0232,0.2193,1092.702,0.159552,-423.014128,-423.006095,-423.005151,-423.046976,30.823
gdb_76078,CN1C(C#N)C1C(N)=O,2.20135,1.57892,1.17496,2.0245,69.83,-0.2578,-0.0102,0.2476,1072.7811,0.123396,-434.072511,-434.06331,-434.062366,-434.107363,32.851
gdb_17311,CC1C2C3CC3C12O,2.589,2.43939,1.66086,1.1588,70.86,-0.2052,0.0796,0.2848,856.0262,0.153017,-347.718005,-347.710363,-347.709418,-347.749429,30.19
gdb_48675,O=CC12CC1C(=O)CO2,3.47518,1.23844,1.10966,2.6844,67.78,-0.2566,-0.0499,0.2068,1086.2148,0.111082,-457.770562,-457.76281,-457.761866,-457.803309,28.561
gdb_39216,C1C2CCC3NC3C1O2,2.4865,1.98996,1.51179,1.4556,76.76,-0.2362,0.0659,0.3022,954.5455,0.175178,-403.11299,-403.106089,-403.105145,-403.143919,29.018
gdb_68994,CC12CC1(CO2)N1CC1,2.98171,1.34887,1.12761,2.2282,79.92,-0.2236,0.078,0.3016,1157.4336,0.169736,-403.070916,-403.062254,-403.06131,-403.104609,33.162
gdb_17057,CCC1C2CC1C2O,3.64779,1.44338,1.24067,1.6301,75.17,-0.251,0.073,0.324,1063.7785,0.177502,-348.951391,-348.943417,-348.942473,-348.983668,30.999
gdb_33655,N#CC12C3CC1CN2C3,2.88409,1.53851,1.5206,4.8408,76.72,-0.2325,0.002,0.2345,962.3888,0.138693,-380.822206,-380.815364,-380.81442,-380.853338,27.439
gdb_80591,CN1C2CC(C12)C(C)=O,3.59727,1.05458,0.9874,3.0914,79.93,-0.2361,-0.0127,0.2234,1294.2551,0.16917,-403.117921,-403.108635,-403.107691,-403.152802,33.949
gdb_483,OC12CC1OC2,6.50004,3.85598,3.01225,2.2569,45.92,-0.2318,0.0706,0.3024,464.135,0.095993,-306.309029,-306.303682,-306.302738,-306.337396,20.187
gdb_43495,O=C1NC(=O)C2OCC12,2.38419,1.94803,1.18649,1.9995,62.37,-0.2579,-0.035,0.223,972.4318,0.10295,-473.872931,-473.866001,-473.865057,-473.904797,25.775
gdb_92209,OC1CC2CC3CC1C23,2.89868,1.64439,1.35873,1.3521,80.19,-0.2533,0.0686,0.3219,1022.6294,0.185558,-387.073636,-387.066239,-387.065295,-387.105373,30.65
gdb_36581,C#CCCC1(CC1)C#C,2.88411,0.91486,0.76107,0.976,88.35,-0.2447,0.046,0.2907,1514.2139,0.156187,-348.677757,-348.667966,-348.667022,-348.712699,36.672
gdb_85550,OC1CC(=O)NC2CC12,2.49718,1.56725,1.07193,2.6508,72.15,-0.2353,0.0271,0.2624,1109.6999,0.149432,-439.111353,-439.103357,-439.102413,-439.143837,31.325
gdb_32823,c1c[nH]c(c1CCO)N,2.84278,1.25906,0.95297,0.8507,79.03,-0.1747,0.0598,0.2345,1246.4438,0.160944,-419.236766,-419.227637,-419.226693,-419.270658,34.452
gdb_45633,C#CCC1=CNC(=O)C1,3.89361,0.93986,0.81778,3.2632,77.5,-0.2155,-0.0051,0.2104,1363.79,0.123405,-400.762332,-400.753758,-400.752814,-400.796165,31.75
gdb_80789,OC1C2OC1(C#C)C2=O,2.0603,1.87111,1.17682,1.4471,67.24,-0.2532,-0.039,0.2141,1012.2234,0.086246,-456.457376,-456.449564,-456.44862,-456.489702,29.478
gdb_75552,CC1=CCCNC1C#N,2.12489,1.63436,1.10042,4.6856,81.63,-0.2403,0.0032,0.2435,1156.4541,0.161057,-382.092559,-382.083929,-382.082985,-382.125846,32.578
gdb_108415,OCC12CCN1C2C=O,2.58668,1.33032,1.12323,1.6848,73.6,-0.2464,-0.0384,0.208,1142.7202,0.146591,-439.034421,-439.025564,-439.024619,-439.068499,32.213
gdb_90493,OC1CN2C(C3CC3)C12,2.92805,1.23112,1.08822,1.8141,79.34,-0.2273,0.0575,0.2848,1203.8072,0.171799,-403.076169,-403.067857,-403.066913,-403.109265,32.421
gdb_109206,C1C=C(CN1C=O)CO,5.74251,0.80927,0.7188,5.3414,76.48,-0.2332,0.0127,0.2459,1510.4738,0.14741,-439.112028,-439.102893,-439.101949,-439.146943,32.071
gdb_89513,CC12CC(O)C1COC2,2.3266,1.75194,1.33017,2.3516,76.93,-0.2496,0.0738,0.3234,1055.6661,0.183997,-424.22487,-424.216712,-424.215768,-424.257218,32.856
gdb_85113,CN1CC(=O)C1(C)C#C,1.88174,1.66978,1.31878,2.4511,79.37,-0.2315,-0.0302,0.2013,1096.2937,0.143728,-401.905316,-401.895605,-401.894661,-401.939507,35.525
gdb_11038,CC1CCC2(C)CC12,3.7493,1.63133,1.36949,0.2086,81.6,-0.2524,0.0873,0.3398,1021.7998,0.201598,-313.087206,-313.0791,-313.078156,-313.118915,32.473
gdb_13447,OC1C(O)C1OC=O,3.62289,1.5043,1.38659,3.4742,54.52,-0.2602,-0.0006,0.2596,910.2988,0.105336,-456.796506,-456.788721,-456.787777,-456.828865,28.034
gdb_95595,CC1CCNC(=O)C1=O,2.13679,1.75136,1.15428,5.9796,72.89,-0.2365,-0.0583,0.1782,1094.7844,0.148915,-439.142911,-439.134377,-439.133433,-439.176522,31.727
gdb_86190,CC1CC(C)C(C)=C1C,1.84893,1.61538,1.02761,0.1911,96.08,-0.216,0.0371,0.253,1327.7967,0.227876,-352.394814,-352.384126,-352.383182,-352.430174,40.005
gdb_83945,CC1C2CCCC1C2C,2.09347,1.57907,1.35006,0.0519,91.34,-0.2647,0.0803,0.345,1173.1344,0.231923,-352.365754,-352.35695,-352.356006,-352.398426,35.739
gdb_7801,CC1COCC(=O)O1,3.1868,1.9557,1.28587,3.7071,61.52,-0.2533,0.0085,0.2618,929.081,0.130666,-420.912052,-420.904566,-420.903622,-420.944036,27.464
gdb_74941,CC1=CC2CC3CC2C13,3.2765,1.56613,1.40322,0.2924,87.17,-0.2182,0.0271,0.2453,1032.286,0.186104,-349.95565,-349.948649,-349.947705,-349.986624,29.848
gdb_8779,CN=C(C(=O)C=O)N,3.83284,1.37626,1.01995,4.9256,64.06,-0.2416,-0.1024,0.1392,1085.3278,0.104432,-415.873269,-415.864332,-415.863388,-415.907588,30.171
gdb_70768,CC12CC3(C#N)C1NC23,3.92233,1.3169,1.12286,3.5731,78.69,-0.249,0.0142,0.2632,1087.9226,0.136536,-380.798967,-380.791309,-380.790364,-380.830894,29.798
gdb_101055,CCC(C)C1(CO1)C#C,2.14312,1.30697,0.9379,1.602,84.78,-0.2599,0.0273,0.2872,1340.3656,0.179281,-387.039425,-387.029189,-387.028245,-387.074555,38.116
gdb_120522,COCC1CC(C1)C#N,5.73286,0.67328,0.64625,4.7687,81.45,-0.2662,0.029,0.2953,1738.6423,0.170514,-403.143421,-403.133854,-403.132909,-403.178801,33.941
gdb_64624,OC1(C=CC2CC12)C#N,2.93791,1.42516,1.33561,3.5797,74.03,-0.2572,-0.0217,0.2355,1012.1024,0.124669,-400.7473,-400.739536,-400.738592,-400.779354,30.168
gdb_121896,COCCC([NH3+])C([O-])=O,3.83078,0.77182,0.6669,5.3401,72.38,-0.25,0.0205,0.2705,1665.2356,0.170279,-477.446256,-477.436118,-477.435174,-477.482263,35.885
gdb_132328,OC1=CC(F)=NC(=O)O1,1.9747,1.54781,0.86769,1.7253,59.26,-0.2644,-0.0616,0.2029,1164.5331,0.064084,-533.864697,-533.856746,-533.855802,-533.898176,27.476
gdb_31049,Cc1c(cc(o1)N)NC,2.42184,1.30687,0.87136,1.9506,82.36,-0.16,0.0504,0.2104,1342.7242,0.158921,-419.229388,-419.219487,-419.218543,-419.264513,35.695
gdb_118339,CC(C)N(CCO)C=O,2.19644,1.16816,1.01365,4.2019,79.2,-0.2421,0.017,0.2591,1337.7458,0.19277,-441.510461,-441.499818,-441.498874,-441.547455,38.194
gdb_20400,c1c2c(n[nH]1)NCC2,4.84236,2.07157,1.49056,2.1065,67.01,-0.1899,0.0309,0.2209,806.1635,0.123709,-358.857767,-358.851584,-358.85064,-358.887829,24.266
gdb_58017,CN(C)C(=O)OCC=O,3.95545,0.78777,0.69907,4.0681,72.1,-0.2495,-0.0305,0.2191,1604.2317,0.144059,-476.263609,-476.252889,-476.251945,-476.302447,34.875
gdb_33812,C#CC12CC1(NC2)C#N,2.2889,1.55481,1.13768,3.5157,79.65,-0.2366,-0.0184,0.2182,1082.771,0.112301,-379.601173,-379.593089,-379.592145,-379.633832,30.612
gdb_67296,CC12C3OC1C3C21NC1,3.08873,1.59034,1.30445,1.7466,75.82,-0.2288,0.0782,0.307,1011.3283,0.14705,-401.822321,-401.814788,-401.813844,-401.853984,30.107
gdb_83978,CN1C2COCC2C1=O,2.5579,1.69017,1.24151,3.7875,72.89,-0.2432,0.0316,0.2747,1043.0415,0.149179,-439.112226,-439.10416,-439.103216,-439.145208,29.585
gdb_20773,Cc1c(=O)ncon1,3.38219,2.43111,1.4268,2.135,58.36,-0.2635,-0.0757,0.1878,795.5809,0.083661,-414.66112,-414.654442,-414.653498,-414.692265,23.963
gdb_128744,COC1CN2N=NC=C12,3.91015,1.2493,0.99958,5.0149,71.89,-0.2579,0.003,0.2609,1151.5241,0.125571,-434.008798,-434.001119,-434.000175,-434.041641,27.616
gdb_63073,CC1(O)C2CC3NC3C12,3.06752,1.40446,1.31544,1.7535,78.34,-0.2315,0.0706,0.302,1064.3626,0.171806,-403.109919,-403.101862,-403.100917,-403.141839,32.874
gdb_28642,Cc1ncc(cn1)C#C,5.894,1.02127,0.87514,1.1208,86.43,-0.2478,-0.0488,0.1991,1273.3696,0.112691,-379.703094,-379.694932,-379.693988,-379.73699,29.585
gdb_85150,CC1CC(=N)N1C(N)=O,2.04939,1.72197,1.01035,1.557,75.83,-0.2491,-0.0024,0.2467,1175.4276,0.148057,-435.313423,-435.304362,-435.303418,-435.347425,33.543
gdb_60072,CC(C)CC1(CO1)C#C,2.31036,1.13107,0.96439,1.6356,84.87,-0.26,0.0249,0.285,1366.1531,0.178958,-387.042328,-387.032067,-387.031123,-387.077669,38.122
gdb_82641,CC1C2CC3C2(C)C13O,1.99433,1.74543,1.53058,0.9259,82.57,-0.2283,0.078,0.3064,1061.0682,0.181754,-387.047084,-387.038225,-387.03728,-387.0798,34.84
gdb_62470,CC1(C(=O)CC12CC2)C,2.3642,1.45723,1.2401,2.6023,82.72,-0.2342,-0.018,0.2162,1141.7092,0.17995,-387.0937,-387.084146,-387.083201,-387.128096,36.297
gdb_39568,C1C=CC2N=COCC12,3.46727,1.53703,1.11855,2.2819,76.7,-0.2396,0.0139,0.2535,1057.2805,0.151299,-401.961967,-401.955117,-401.954173,-401.993137,27.646
gdb_49314,C1CCOC(=NC1)C=O,3.25534,1.21476,0.92819,4.0458,76.28,-0.2508,-0.0615,0.1893,1243.4999,0.148306,-439.102189,-439.093826,-439.092882,-439.135903,30.566
gdb_87896,CC1OC11CC=CC1=O,2.76155,1.50012,1.116,4.1603,75.55,-0.2373,-0.0557,0.1816,1105.7111,0.135255,-421.845924,-421.837807,-421.836863,-421.878699,30.5
gdb_122371,OCCCC1C2CC1C2,5.0561,0.64418,0.63545,1.3773,87.19,-0.2621,0.0808,0.3428,1843.8649,0.206543,-388.232658,-388.22342,-388.222476,-388.267734,34.758
gdb_105542,C1CC(C1)(CO)N2CC2,2.53627,1.37659,1.10674,1.0455,81.89,-0.2234,0.072,0.2954,1198.9919,0.193569,-404.296007,-404.286632,-404.285687,-404.330022,35.706
gdb_105378,OCC1(CC2CO2)CN1,2.61841,1.16112,0.91924,2.0368,75.01,-0.2498,0.0552,0.305,1306.3111,0.170375,-440.223441,-440.214139,-440.213195,-440.258066,34.31
gdb_112336,CC1=CC(=O)CC1CO,2.94874,1.15394,0.8825,4.1901,80.27,-0.2301,-0.0356,0.1945,1305.2154,0.158473,-423.068381,-423.059121,-423.058177,-423.102996,33.862
gdb_107904,OCC12CC3C1N2C3=O,3.3142,1.33498,1.19016,3.7018,68.27,-0.2536,-0.0026,0.251,1055.3752,0.124391,-437.837261,-437.829694,-437.82875,-437.869696,28.826
gdb_6917,CC1(C)CC1CC=O,4.56516,0.98238,0.93632,2.9717,77.05,-0.2423,-0.0179,0.2244,1308.5774,0.174323,-349.010284,-349.000891,-348.999947,-349.044785,33.855
gdb_67102,CC12C3CC11COC2C31,2.59694,2.04737,1.72168,1.607,78.86,-0.2351,0.0931,0.3281,899.5433,0.160734,-385.802514,-385.795596,-385.794652,-385.833319,28.83
gdb_118539,OCCC(CO)CC#C,3.22429,0.74157,0.63331,1.0161,81.37,-0.2555,0.0372,0.2927,1746.8514,0.179588,-424.181263,-424.170283,-424.169339,-424.218072,39.207
gdb_58328,CC(C)C(O)CNC=O,3.34784,0.72036,0.68846,3.5995,80.63,-0.2469,0.0351,0.2819,1739.4432,0.19229,-441.517757,-441.50679,-441.505845,-441.554874,39.119
gdb_104839,OCC1(CO)COC1=N,2.15492,1.45968,1.33809,3.4392,68.77,-0.2607,0.0126,0.2733,1072.8619,0.148035,-476.20872,-476.200003,-476.199059,-476.242076,32.552
gdb_47584,N=C1OCOC2CCC12,2.32392,2.02298,1.22722,2.3192,72.2,-0.2584,0.0204,0.2788,1014.8981,0.150149,-439.085666,-439.078301,-439.077357,-439.11788,28.681
gdb_70753,CC12COCOCC1N2,2.5355,1.60195,1.20238,1.5264,74.07,-0.2442,0.075,0.3192,1089.383,0.172812,-440.254942,-440.246926,-440.245981,-440.287101,31.777
gdb_90005,CC1CC2(C1)OCC2=O,2.82783,1.40555,1.1192,1.0864,76.12,-0.2531,-0.032,0.2211,1141.3502,0.157961,-423.019822,-423.011294,-423.01035,-423.053041,32.311
gdb_121601,CC(=O)C(=O)CCOC,4.54693,0.66403,0.58781,1.123,73.95,-0.2423,-0.084,0.1583,1877.6825,0.154407,-460.184817,-460.173843,-460.172899,-460.222932,36.375
gdb_21521,NC1=C(C=O)N=NO1,2.99104,1.86287,1.15115,3.2829,60.04,-0.2624,-0.0805,0.1819,925.5421,0.07016,-430.737425,-430.729433,-430.728489,-430.770362,26.976
gdb_84574,OC1C=CC2C3CN3C12,2.64022,1.97672,1.48217,2.7742,75.28,-0.2229,0.0066,0.2295,925.2909,0.149569,-401.89256,-401.885361,-401.884417,-401.923843,29.156
gdb_60333,CC(O)CNC(=N)C=O,4.41125,0.67965,0.60306,3.8252,76.6,-0.2346,-0.0647,0.1699,1801.0958,0.157199,-456.356265,-456.345988,-456.345044,-456.392424,36.415
gdb_65700,CC1(CC=O)NC1C#N,4.12946,0.92035,0.84991,4.5747,74.68,-0.2704,-0.0547,0.2156,1340.5975,0.133868,-418.003265,-417.99383,-417.992885,-418.038303,33.128
gdb_104455,CCC1(COCOC1)O,3.12154,1.20698,1.08344,1.8895,73.8,-0.2469,0.0771,0.3239,1214.3762,0.182889,-461.36791,-461.358884,-461.35794,-461.40127,34.751
